MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of chemokine production			IMP		J:190277 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of chemokine production			ISO	Q9ULZ3 	J:164563 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of interferon-gamma production			IMP		J:176441 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of interleukin-1 beta production	regulates a function/process that happens in bone marrow macrophage		IGI	MGI:107700 MGI:2653833 	J:193522 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of interleukin-1 beta production			IMP	MGI:3686870 	J:205949 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of interleukin-1 beta production			IMP		J:146958 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of interleukin-1 beta production			ISO	Q9ULZ3 	J:164563 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of interleukin-10 production			ISO	Q9ULZ3 	J:164563 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of interleukin-6 production			IMP		J:176441 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of interleukin-6 production			ISO	Q9ULZ3 	J:164563 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of interleukin-8 production			ISO	Q9ULZ3 	J:164563 	
MGI:1931465	Pycard	PYD and CARD domain containing	7		positive regulation of tumor necrosis factor production			ISO	Q9ULZ3 	J:164563 	
MGI:2442295	Rab7b	RAB7B, member RAS oncogene family	1		positive regulation of interleukin-6 production			ISO	Q96AH8 	J:164563 	
MGI:109432	Raet1b	retinoic acid early transcript beta	10		positive regulation of interferon-gamma production			IDA		J:82077 	
MGI:97856	Rara	retinoic acid receptor, alpha	11		positive regulation of interleukin-13 production			ISO	P10276 	J:164563 	
MGI:97856	Rara	retinoic acid receptor, alpha	11		positive regulation of interleukin-4 production			ISO	P10276 	J:164563 	
MGI:97856	Rara	retinoic acid receptor, alpha	11		positive regulation of interleukin-5 production			ISO	P10276 	J:164563 	
MGI:1314635	Rasgrp1	RAS guanyl releasing protein 1	2		positive regulation of granulocyte macrophage colony-stimulating factor production			ISO	O95267 	J:164563 	
MGI:1314635	Rasgrp1	RAS guanyl releasing protein 1	2		positive regulation of interferon-gamma production			ISO	O95267 	J:164563 	
MGI:1314635	Rasgrp1	RAS guanyl releasing protein 1	2		positive regulation of tumor necrosis factor production			ISO	O95267 	J:164563 	
MGI:97897	Rel	reticuloendotheliosis oncogene	11		positive regulation of interleukin-12 production			IMP		J:86244 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		positive regulation of interleukin-12 production			IDA		J:86244 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		positive regulation of interleukin-8 production			ISO	Q04206 	J:164563 	
MGI:1913464	Rgcc	regulator of cell cycle	14		positive regulation of cytokine production			ISO	Q9H4X1 	J:164563 	
MGI:1914128	Riok3	RIO kinase 3	18		positive regulation of interferon-beta production			ISO	O14730 	J:164563 	
MGI:108212	Ripk1	receptor (TNFRSF)-interacting serine-threonine kinase 1	13		positive regulation of interleukin-8 production			ISO	Q13546 	J:164563 	
MGI:108212	Ripk1	receptor (TNFRSF)-interacting serine-threonine kinase 1	13		positive regulation of tumor necrosis factor production			ISO	Q13546 	J:164563 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of chemokine production	regulates a function/process that happens in macrophage,regulates a function/process that has the participant Cxcl10		IMP	MGI:2660793 	J:75400 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of interferon-gamma production	regulates a function/process that happens in CD4-positive, alpha-beta T cell		IMP	MGI:2446070 	J:75401 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of interferon-gamma production	regulates a function/process that happens in natural killer cell		IMP	MGI:2660793 	J:75400 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of interleukin-1 beta production			ISO	O43353 	J:164563 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of interleukin-2 production	regulates a function/process that happens in CD4-positive, alpha-beta T cell		IMP	MGI:2660793 	J:75400 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IMP	MGI:2660793 	J:75400 J:132126 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of interleukin-6 production			IMP		J:205032 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IMP	MGI:2660793 	J:75400 J:132126 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of tumor necrosis factor production			IMP		J:205032 	
MGI:1919206	Rnf135	ring finger protein 135	11		positive regulation of interferon-beta production			ISO	Q8IUD6 	J:164563 	
MGI:107926	Rock2	Rho-associated coiled-coil containing protein kinase 2	12		positive regulation of connective tissue growth factor production			ISO	RGD:3590 	J:155856 	
MGI:107926	Rock2	Rho-associated coiled-coil containing protein kinase 2	12		positive regulation of fibroblast growth factor production			ISO	RGD:3590 	J:155856 	
MGI:104661	Rora	RAR-related orphan receptor alpha	9		positive regulation of vascular endothelial growth factor production			ISO	P35398 	J:164563 	
MGI:1350917	Rps3	ribosomal protein S3	7		positive regulation of interleukin-2 production			ISO	P23396 	J:164563 	
MGI:1929628	Rsad2	radical S-adenosyl methionine domain containing 2	12		positive regulation of T-helper 2 cell cytokine production			IMP		J:148305 	
MGI:1915835	Rtn4	reticulon 4	11		positive regulation of macrophage cytokine production			IMP		J:153670 	
MGI:99852	Runx1	runt related transcription factor 1	16		positive regulation of interferon-gamma production			IDA		J:121433 	
MGI:99852	Runx1	runt related transcription factor 1	16		positive regulation of interleukin-2 production			IMP		J:121433 	
MGI:99852	Runx1	runt related transcription factor 1	16		positive regulation of interleukin-2 production			ISO	Q01196 	J:164563 	
MGI:1921381	Sash3	SAM and SH3 domain containing 3	X		positive regulation of interferon-gamma production	regulates a function/process that happens in T cell		IMP	MGI:3716944 	J:102171 	
MGI:1921381	Sash3	SAM and SH3 domain containing 3	X		positive regulation of interleukin-10 production	regulates a function/process that happens in T cell		IMP	MGI:3716944 	J:102171 	
MGI:1921381	Sash3	SAM and SH3 domain containing 3	X		positive regulation of interleukin-2 production	regulates a function/process that happens in T cell		IMP	MGI:3716944 	J:102171 	
MGI:1921381	Sash3	SAM and SH3 domain containing 3	X		positive regulation of interleukin-4 production	regulates a function/process that happens in T cell		IMP	MGI:3716944 	J:102171 	
MGI:1921381	Sash3	SAM and SH3 domain containing 3	X		positive regulation of T cell cytokine production	regulates a function/process that happens in T cell		IMP	MGI:3716944 	J:102171 	
MGI:1921381	Sash3	SAM and SH3 domain containing 3	X		positive regulation of tumor necrosis factor production	regulates a function/process that happens in T cell		IMP	MGI:3716944 	J:102171 	
MGI:1928948	Scamp5	secretory carrier membrane protein 5	9		positive regulation of cytokine production			ISO	Q8TAC9 	J:164563 	
MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	11		positive regulation of dendritic cell cytokine production			IMP		J:235794 	
MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	11		positive regulation of interleukin-12 production			IMP		J:244275 	
MGI:3610314	Scimp	SLP adaptor and CSK interacting membrane protein	11		positive regulation of interleukin-6 production			IMP		J:244275 	
MGI:2145950	Scrib	scribbled planar cell polarity	15		positive regulation of interferon-gamma production			IMP		J:145314 	
MGI:1931466	Selenok	selenoprotein K	14		positive regulation of chemokine production	happens at the same time as positive regulation of defense response to virus by host,uses UniProtKB:P12850,happens at the same time as regulation of calcium-mediated signaling		IMP		J:169169 	
MGI:1931466	Selenok	selenoprotein K	14		positive regulation of interleukin-6 production	happens in bone marrow macrophage,happens at the same time as cellular response to lipopolysaccharide,happens at the same time as regulation of calcium-mediated signaling|happens in bone marrow macrophage,happens at the same time as positive regulation of defense response to virus by host,happens at the same time as regulation of calcium-mediated signaling		IMP		J:169169 	
MGI:1931466	Selenok	selenoprotein K	14		positive regulation of monocyte chemotactic protein-1 production	happens at the same time as regulation of calcium-mediated signaling,happens at the same time as positive regulation of defense response to virus by host		IMP		J:169169 	
MGI:1931466	Selenok	selenoprotein K	14		positive regulation of tumor necrosis factor production	happens in bone marrow macrophage,happens at the same time as regulation of calcium-mediated signaling,happens at the same time as positive regulation of defense response to virus by host		IMP		J:169169 	
MGI:1306826	Sema7a	sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A	9		positive regulation of macrophage cytokine production			IBA	PTN002592905 	J:265628 	
MGI:1306826	Sema7a	sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A	9		positive regulation of macrophage cytokine production			IDA		J:121431 	
MGI:2151053	Serpinb7	serine (or cysteine) peptidase inhibitor, clade B, member 7	1		positive regulation of platelet-derived growth factor production			ISO	RGD:71063 	J:155856 	
MGI:2151053	Serpinb7	serine (or cysteine) peptidase inhibitor, clade B, member 7	1		positive regulation of transforming growth factor beta1 production			ISO	RGD:71063 	J:155856 	
MGI:97608	Serpine1	serine (or cysteine) peptidase inhibitor, clade E, member 1	5		positive regulation of interleukin-8 production			ISO	P05121 	J:164563 	
MGI:107173	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	11		positive regulation of transforming growth factor beta production			IMP		J:180461 	
MGI:107173	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	11		positive regulation of transforming growth factor beta production			ISO	P08697 	J:164563 	
MGI:1918177	Setd2	SET domain containing 2	9		positive regulation of interferon-alpha production			ISO	Q9BYW2 	J:164563 	
MGI:1351314	Slamf1	signaling lymphocytic activation molecule family member 1	1		positive regulation of interferon-gamma production			IDA		J:227465 	
MGI:1353620	Slamf6	SLAM family member 6	1		positive regulation of interferon-gamma production			ISO	Q96DU3 	J:164563 	
MGI:1353620	Slamf6	SLAM family member 6	1		positive regulation of interleukin-17 production			ISO	Q96DU3 	J:164563 	
MGI:1298205	Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	8		positive regulation of interferon-gamma production			ISO	Q01650 	J:164563 	
MGI:1298205	Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	8		positive regulation of interleukin-17 production			ISO	Q01650 	J:164563 	
MGI:1298205	Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	8		positive regulation of interleukin-4 production			ISO	Q01650 	J:164563 	
MGI:1345275	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	1		positive regulation of cytokine production			IMP	MGI:1857755 	J:12675 	
MGI:1345275	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	1		positive regulation of interferon-gamma production	regulates a function/process that happens in T cell		IMP		J:146983 	
MGI:1201674	Smad3	SMAD family member 3	9		positive regulation of interleukin-1 beta production			ISO	RGD:3032 	J:155856 	
MGI:1201674	Smad3	SMAD family member 3	9		positive regulation of transforming growth factor beta3 production			ISO	RGD:3032 	J:155856 	
MGI:98351	Sod1	superoxide dismutase 1, soluble	16		positive regulation of cytokine production			ISO	P00441 	J:164563 	
MGI:1202296	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	9		positive regulation of glial cell-derived neurotrophic factor production			IMP		J:276421 	
MGI:1202296	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	9		positive regulation of glial cell-derived neurotrophic factor production			ISO	Q92673 	J:164563 	
MGI:1316649	Sphk1	sphingosine kinase 1	11		positive regulation of interleukin-17 production			ISO	RGD:620048 	J:155856 	
MGI:98384	Spn	sialophorin	7		positive regulation of tumor necrosis factor production			IMP	MGI:1857246 	J:63492 	
MGI:98384	Spn	sialophorin	7		positive regulation of tumor necrosis factor production			ISO	P16150 	J:73065 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		positive regulation of interleukin-6 production	happens in macrophage		IDA		J:87393 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		positive regulation of interleukin-6 production			IMP	MGI:3026870 	J:87393 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		positive regulation of macrophage cytokine production	positively regulates tumor necrosis factor production|positively regulates interleukin-6 production		IDA		J:87393 	
