NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_PEROXISOMAL_TRANSPORT	22	22		
GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE	26	26		
GOBP_EAR_DEVELOPMENT	255	252		
GOBP_NOSE_DEVELOPMENT	15		Rejected!	
GOBP_TONGUE_DEVELOPMENT	24	21		
GOBP_TONGUE_MORPHOGENESIS	12		Rejected!	
GOBP_SKIN_DEVELOPMENT	323	297		
GOBP_SKIN_MORPHOGENESIS	14		Rejected!	
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	1156		Rejected!	
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	846		Rejected!	
GOBP_ASTROCYTE_CELL_MIGRATION	10		Rejected!	
GOBP_KERATINOCYTE_PROLIFERATION	59	57		
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_OXIDATIVE_STRESS	12		Rejected!	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	55	55		
GOBP_RESPONSE_TO_ESTROGEN	78	72		
GOBP_SMALL_REGULATORY_NCRNA_3_END_PROCESSING	20	19		
GOBP_RNA_POLYADENYLATION	49	49		
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	674		Rejected!	
GOBP_POLYADENYLATION_DEPENDENT_RNA_CATABOLIC_PROCESS	9		Rejected!	
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS	57	55		
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS	88	88		
GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	15	15		
GOBP_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	12		Rejected!	
GOBP_LINOLEIC_ACID_METABOLIC_PROCESS	30	20		
GOBP_ENGULFMENT_OF_APOPTOTIC_CELL	19	19		
GOBP_MITOCHONDRIAL_FRAGMENTATION_INVOLVED_IN_APOPTOTIC_PROCESS	12		Rejected!	
GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	58	58		
GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	27	27		
GOBP_REVERSE_CHOLESTEROL_TRANSPORT	19	18		
GOBP_DEDIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	67	64		
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	13		Rejected!	
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	17	17		
GOBP_EXONUCLEOLYTIC_CATABOLISM_OF_DEADENYLATED_MRNA	9		Rejected!	
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	1651		Rejected!	
GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING	48	45		
GOBP_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	30	27		
GOBP_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	16	16		
GOBP_CELLULAR_COMPONENT_MAINTENANCE	75	74		
GOBP_HISTONE_H3_ACETYLATION	81	81		
GOBP_HISTONE_H4_ACETYLATION	73	73		
GOBP_HISTONE_H2A_ACETYLATION	23	23		
GOBP_HISTONE_H3_K9_ACETYLATION	16	16		
GOBP_HISTONE_H3_K27_ACETYLATION	6		Rejected!	
GOBP_HISTONE_H4_K5_ACETYLATION	16	16		
GOBP_HISTONE_H4_K12_ACETYLATION	9		Rejected!	
GOBP_HISTONE_H4_K16_ACETYLATION	21	21		
GOBP_HISTONE_H4_R3_METHYLATION	5		Rejected!	
GOBP_MOVEMENT_IN_HOST	127	116		
GOBP_DNA_HYPERMETHYLATION	7		Rejected!	
GOBP_HYPERMETHYLATION_OF_CPG_ISLAND	5		Rejected!	
GOBP_REGULATION_OF_DNA_METHYLATION	32	31		
GOBP_REGULATION_OF_SYSTEM_PROCESS	661		Rejected!	
GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	58	58		
GOBP_REGULATION_OF_ENDOCRINE_PROCESS	57	56		
GOBP_REGULATION_OF_EXCRETION	31	31		
GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS	16	16		
GOBP_REGULATION_OF_ANION_TRANSPORT	117	116		
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	984		Rejected!	
GOBP_REGULATION_OF_VACUOLE_ORGANIZATION	45	44		
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	533		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION	20	19		
GOBP_MEMBRANE_BIOGENESIS	60	60		
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	1033		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	1510		Rejected!	
GOBP_HISTONE_H3_K14_ACETYLATION	23	23		
GOBP_DE_NOVO_AMP_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_AMP_SALVAGE	8		Rejected!	
GOBP_LIPID_DIGESTION	20	20		
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	228	227		
GOBP_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS	24	24		
GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	1034		Rejected!	
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	302	297		
GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	999		Rejected!	
GOBP_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS	449	433		
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	95	95		
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS	30	27		
GOBP_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS	44	43		
GOBP_CELL_WALL_DISRUPTION_IN_ANOTHER_ORGANISM	6		Rejected!	
GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	1801		Rejected!	
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	350	341		
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	549		Rejected!	
GOBP_PROTEIN_K27_LINKED_UBIQUITINATION	8		Rejected!	
GOBP_RESPONSE_TO_LEPTIN	20	20		
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	25	25		
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_OSTEOBLAST_DIFFERENTIATION	5		Rejected!	
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_REGULATION_OF_CELL_PROLIFERATION	6		Rejected!	
GOBP_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT	7		Rejected!	
GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION	38	35		
GOBP_FIBROBLAST_APOPTOTIC_PROCESS	34	32		
GOBP_MACROPINOCYTOSIS	9		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON	59	59		
GOBP_GLUCOSE_IMPORT_IN_RESPONSE_TO_INSULIN_STIMULUS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY_BY_REGULATION_OF_PROTEIN_PHOSPHORYLATION	7		Rejected!	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	259	234		
GOBP_ADHESION_OF_SYMBIONT_TO_HOST	19	19		
GOBP_ENTRY_INTO_HOST	108	97		
GOBP_TRANSLOCATION_OF_MOLECULES_INTO_HOST	11		Rejected!	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	1835		Rejected!	
GOBP_MOTILE_CILIUM_ASSEMBLY	71	67		
GOBP_REGULATION_OF_MITOCHONDRIAL_MRNA_STABILITY	7		Rejected!	
GOBP_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL	19	19		
GOBP_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	21	21		
GOBP_RELAXATION_OF_SMOOTH_MUSCLE	13		Rejected!	
GOBP_HISTONE_H3_K4_DIMETHYLATION	7		Rejected!	
GOBP_ADHESION_OF_SYMBIONT_TO_HOST_CELL	8		Rejected!	
GOBP_TOOTH_ERUPTION	5		Rejected!	
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	203	174		
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE	36	35		
GOBP_CELL_CYCLE_PHASE_TRANSITION	546		Rejected!	
GOBP_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	10		Rejected!	
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	451	449		
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING	84	84		
GOBP_CILIUM_ORGANIZATION	389	365		
GOBP_CELL_CYCLE_DNA_REPLICATION	38	36		
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS	30	29		
GOBP_SUPPRESSION_OF_VIRAL_RELEASE_BY_HOST	21	21		
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS	13		Rejected!	
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS	15	15		
GOBP_AUTOPHAGY_OF_NUCLEUS	16	16		
GOBP_LATE_NUCLEOPHAGY	7		Rejected!	
GOBP_G_QUADRUPLEX_DNA_UNWINDING	5		Rejected!	
GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT	54	54		
GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING	26	26		
GOBP_MODULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	19	19		
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	8		Rejected!	
GOBP_MODULATION_BY_HOST_OF_VIRAL_RNA_GENOME_REPLICATION	5		Rejected!	
GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION	6		Rejected!	
GOBP_CELL_QUIESCENCE	5		Rejected!	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	154	153		
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	257	257		
GOBP_BIOLOGICAL_PHASE	49	46		
GOBP_ESTROUS_CYCLE	9		Rejected!	
GOBP_HAIR_CYCLE_PHASE	22	20		
GOBP_PLASMA_MEMBRANE_RAFT_ASSEMBLY	6		Rejected!	
GOBP_PLASMA_MEMBRANE_RAFT_ORGANIZATION	10		Rejected!	
GOBP_LIPOPROTEIN_LOCALIZATION	19	18		
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_SINGLE_STRAND_ANNEALING	6		Rejected!	
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_SYNTHESIS_DEPENDENT_STRAND_ANNEALING	8		Rejected!	
GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	52	52		
GOBP_DNA_DEAMINATION	8		Rejected!	
GOBP_ACTIN_NUCLEATION	57	55		
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	214	207		
GOBP_G0_TO_G1_TRANSITION	37	37		
GOBP_PLASMA_MEMBRANE_FUSION	24	22		
GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_INNER_MEMBRANE	9		Rejected!	
GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_OUTER_MEMBRANE	5		Rejected!	
GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MEMBRANE	6		Rejected!	
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE	24	23		
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE_BY_STOP_TRANSFER_MEMBRANE_ANCHOR_SEQUENCE	11		Rejected!	
GOBP_PROTEIN_RETENTION_IN_GOLGI_APPARATUS	5		Rejected!	
GOBP_CONSTITUTIVE_SECRETORY_PATHWAY	6		Rejected!	
GOBP_REGULATED_EXOCYTOSIS	287	273		
GOBP_TRANSCYTOSIS	23	23		
GOBP_T_CELL_SELECTION	57	55		
GOBP_POSITIVE_THYMIC_T_CELL_SELECTION	17	16		
GOBP_THYMIC_T_CELL_SELECTION	28	27		
GOBP_T_HELPER_1_CELL_DIFFERENTIATION	25	25		
GOBP_T_HELPER_2_CELL_DIFFERENTIATION	17	17		
GOBP_CYTOTOXIC_T_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	42	41		
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	95	93		
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	31	31		
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	58	57		
GOBP_INNATE_IMMUNE_RESPONSE	934		Rejected!	
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	239	233		
GOBP_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	141	138		
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS	94	85		
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION	74	65		
GOBP_INTERMEDIATE_FILAMENT_BUNDLE_ASSEMBLY	7		Rejected!	
GOBP_INTEGRIN_BIOSYNTHETIC_PROCESS	7		Rejected!	
GOBP_PROTEIN_NEDDYLATION	21	20		
GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT	9		Rejected!	
GOBP_CELLULAR_EXTRAVASATION	80	79		
GOBP_REGULATION_OF_BONE_RESORPTION	53	53		
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	103	98		
GOBP_DEVELOPMENT_OF_SECONDARY_SEXUAL_CHARACTERISTICS	13		Rejected!	
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	246	234		
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	70	65		
GOBP_NEURONAL_ION_CHANNEL_CLUSTERING	14		Rejected!	
GOBP_CLUSTERING_OF_VOLTAGE_GATED_SODIUM_CHANNELS	7		Rejected!	
GOBP_CLUSTERING_OF_VOLTAGE_GATED_POTASSIUM_CHANNELS	6		Rejected!	
GOBP_CELL_FATE_COMMITMENT	296	287		
GOBP_APICAL_PROTEIN_LOCALIZATION	14		Rejected!	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	1673		Rejected!	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION	103	101		
GOBP_REGULATION_OF_ISOTYPE_SWITCHING	43	43		
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY	19	19		
GOBP_SARCOMERE_ORGANIZATION	49	48		
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	221	206		
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	22	21		
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	325	316		
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME	19	19		
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	27	27		
GOBP_CELLULAR_RESPIRATION	245	225		
GOBP_FARNESYL_DIPHOSPHATE_METABOLIC_PROCESS	5		Rejected!	
GOBP_MHC_CLASS_I_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	17	17		
GOBP_POSITIVE_REGULATION_OF_MHC_CLASS_I_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	12		Rejected!	
GOBP_FAT_CELL_DIFFERENTIATION	264	258		
GOBP_MYOBLAST_DIFFERENTIATION	119	115		
GOBP_MITOTIC_CELL_CYCLE_EMBRYONIC	5		Rejected!	
GOBP_BONE_RESORPTION	79	79		
GOBP_CELL_REDOX_HOMEOSTASIS	31	29		
GOBP_RESPONSE_TO_ETHANOL	81	77		
GOBP_RESPONSE_TO_ETHER	13		Rejected!	
GOBP_LOCOMOTOR_RHYTHM	22	22		
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	45	45		
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	20	20		
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	11		Rejected!	
GOBP_MAST_CELL_ACTIVATION	96	83		
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION	38	37		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	18	18		
GOBP_REGULATION_OF_CYTOTOXIC_T_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	22	21		
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	1732		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	744		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	1006		Rejected!	
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	151	148		
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	59	58		
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	71	70		
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	44	42		
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	22	22		
GOBP_REGULATION_OF_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	33	31		
GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	13		Rejected!	
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	223	215		
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	61	57		
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	139	136		
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	41	41		
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	20	20		
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	22	22		
GOBP_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_REGULATION_OF_MELANOCYTE_DIFFERENTIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MELANOCYTE_DIFFERENTIATION	5		Rejected!	
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	223	215		
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	91	85		
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	112	109		
GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	50	48		
GOBP_NEGATIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	28	28		
GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	22	22		
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	16	16		
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	21	20		
GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	10		Rejected!	
GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	17	16		
GOBP_NEGATIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION	9		Rejected!	
GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	87	85		
GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	32	30		
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	50	50		
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	244	242		
GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	90	90		
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	119	118		
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	161	155		
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	69	65		
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	79	78		
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	83	80		
GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	36	34		
GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	35	34		
GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT	63	61		
GOBP_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	16	15		
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	26	26		
GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	95	95		
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	37	37		
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	54	54		
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	16	16		
GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS	19	19		
GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	21	21		
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	27	26		
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	30	30		
GOBP_POSITIVE_REGULATION_OF_TRANSLATION	141	139		
GOBP_RESPIRATORY_BURST	26	26		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	200	200		
GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR	32	32		
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	133	133		
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION	51	51		
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	62	62		
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	32	32		
GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	37	37		
GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	44	44		
GOBP_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTION_POTENTIAL	15	15		
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	48	48		
GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	30	30		
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION	53	53		
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	66	66		
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	56	54		
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION	61	60		
GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION	26	26		
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	509		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	385	378		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	355	339		
GOBP_NEGATIVE_REGULATION_OF_CELL_SIZE	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_SIZE	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_VOLUME	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	50	49		
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	126	125		
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	96	92		
GOBP_EPIGENETIC_MAINTENANCE_OF_CHROMATIN_IN_TRANSCRIPTION_COMPETENT_CONFORMATION	18	15		
GOBP_NEGATIVE_REGULATION_OF_GLYCOLYTIC_PROCESS	17	17		
GOBP_POSITIVE_REGULATION_OF_GLYCOLYTIC_PROCESS	21	21		
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	85	83		
GOBP_NEGATIVE_REGULATION_OF_ISOTYPE_SWITCHING	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING	32	32		
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	108	107		
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	188	184		
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	19	17		
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_POTENTIAL	19	19		
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL	27	27		
GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	44	42		
GOBP_PH_REDUCTION	5		Rejected!	
GOBP_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	599		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	364	356		
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	360	337		
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS	358	355		
